Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
941;021192;1;2020-08-31;00-00009938;Шплинт 4х28.ТД4 ГОСТ 397-79;0.048;0.0;0.0;0.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;1.0;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
942;021192;1;2020-08-31;00-00010066;Болт М10-6gх35.8.8.ТД4 ГОСТ Р ИСО 4014-2013;0.38367347;0.376;0.0;0.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;1.0;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
943;021192;1;2020-08-31;00-00010743;Болт М24-6gх105.8.8.ТД4 ГОСТ Р ИСО 4014-2013;30.33367662;0.0;0.0;0.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;1.0;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
944;021192;1;2020-08-31;00-00010744;Болт М27-6gх110.8.8.ТД4 ГОСТ Р ИСО 4014-2013;19.34912461;18.788;0.0;0.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;1.0;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
223;02747;23;2020-09-01;00-00002762;Табличка 63х80 12Х18Н10Т;0.56;0.56;0.0;0.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-09-01 00:00:00;0.0;2020-05-20 00:00:00;28.0;Опора промежуточная ПГ35/110-3,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;Продукция;02747-23;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
2473;021435;1;2020-09-01;00000011594;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;16.59114315;16.11;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2474;021435;1;2020-09-01;00000011691;Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;51.25643666;0.0;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2475;021435;1;2020-09-01;00000000404;Шайба 12 Гл ГОСТ 11371-78;0.60247168;0.585;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2476;021435;1;2020-09-01;00000002421;Шайба 20 ГЦ ГОСТ 11371-78;7.97116375;7.74;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2477;021435;1;2020-09-01;00000002418;Шайба 24 ГЦ ГОСТ 11371-78;26.97219361;26.19;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2478;021435;1;2020-09-01;00-00001820;Болт М20-6gх80.8.8.ГЦ ГОСТ Р ИСО 4014-2013;49.1246138;47.7;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2479;021435;1;2020-09-01;00-00003732;Гайка М12-6h.8.ГЦ ГОСТ ISO 4032-2014;0.7415036;0.72;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2480;021435;1;2020-09-01;00-00004443;Болт по чертежу Спецболт М46 М24х525.09Г2С-15.ГЦ Чертёж 3.407.1-175;450.0;0.0;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2481;021435;1;2020-09-01;00-00004444;Болт по чертежу Спецболт М47 М24х550.09Г2С-15.ГЦ Чертёж 3.407.1-175;189.0;0.0;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2482;021435;1;2020-09-01;00-00004445;Болт по чертежу Спецболт М48 М24х575.09Г2С-15.ГЦ Чертёж 3.407.1-175;99.0;0.0;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2483;021435;1;2020-09-01;00-00005483;Петля М14 ОЭМЗ.ПБ.261.04.02.001;237.6;237.6;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2484;021435;1;2020-09-01;00-00005484;Болт М12-6gх50.8.8.ГЦ ГОСТ Р ИСО 4014-2013;5.41836735;5.31;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2485;021435;1;2020-09-01;00-00005486;Болт М20-6gх220.8.8.ГЦ ГОСТ Р ИСО 4014-2013;28.3161689;0.0;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2486;021435;1;2020-09-01;00-00009082;Болт по чертежу Спецболт М45 М24х500.09Г2С-15.ГЦ Чертёж 3.407.1-175;94.5;0.0;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1301;021240;1;2020-09-01;00000000406;Шайба 16 Гл ГОСТ 11371-78;2.65396498;2.577;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1302;021240;1;2020-09-01;00000000412;Шайба 16 Гл ГОСТ 6402-70;1.43048404;1.389;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1303;021240;1;2020-09-01;00000000659;Шайба 20 Гл ГОСТ 11371-78;6.15447992;5.976;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1304;021240;1;2020-09-01;00000000030;Шайба 20 Гл ГОСТ 6402-70;1.25746653;1.221;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1305;021240;1;2020-09-01;00000000029;Шайба 24 Гл ГОСТ 11371-78;1.19876416;1.164;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1306;021240;1;2020-09-01;00000000031;Шайба 24 Гл ГОСТ 6402-70;0.84346035;0.819;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1307;021240;1;2020-09-01;00000006907;Шайба 30 Гл ГОСТ 11371-78;5.30175077;5.148;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1308;021240;1;2020-09-01;00-00000825;Болт М20-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;16.93717817;16.446;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1309;021240;1;2020-09-01;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;25.60659114;24.864;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1310;021240;1;2020-09-01;00-00000832;Гайка М30-6h.8.Гл ГОСТ ISO 4032-2014;23.98146241;23.286;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1311;021240;1;2020-09-01;00-00001001;Болт М16-6gх55.8.8.Гл ГОСТ Р ИСО 4014-2013;13.38979592;0.0;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1312;021240;1;2020-09-01;00-00001003;Болт М20-6gх70.8.8.Гл ГОСТ Р ИСО 4014-2013;17.84860968;17.331;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1313;021240;1;2020-09-01;00-00001005;Гайка М16-6h.8.Гл ГОСТ ISO 4032-2014;8.83316169;8.577;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1314;021240;1;2020-09-01;00-00001086;Болт М16-6gх50.8.8.Гл ГОСТ Р ИСО 4014-2013;13.91020408;13.632;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1315;021240;1;2020-09-01;00-00001087;Болт М20-6gх60.8.8.Гл ГОСТ Р ИСО 4014-2013;14.68177137;14.256;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1316;021240;1;2020-09-01;00-00001953;Гайка М24-6h.8.Гл ГОСТ ISO 4032-2014;4.55715757;4.425;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1317;021240;1;2020-09-01;00-00002762;Табличка 63х80 12Х18Н10Т;0.06;0.0;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
1318;021240;1;2020-09-01;00-00004775;Болт М30-6gх110.8.8.Гл ГОСТ Р ИСО 4014-2013;42.22245108;40.998;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;3.0;"Опора промежуточная 2ПГ35-3Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Подставка повышающая П9.";К производству;Продукция;021240-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
