Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
9211;02634;1;2020-05-24;00-00002239;Болт М24-6gх80.8.8.ТД4 ГОСТ Р ИСО 4014-2013;1.65808445;0.0;1.65808445;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02634-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.65808445
9212;02634;1;2020-05-24;00-00002240;Гайка М24-6h.8.ТД4 ГОСТ ISO 4032-2014;2.02471679;0.0;2.02471679;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02634-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;2.02471679
9213;02634;1;2020-05-24;00000011122;Шпилька по чертежу Ш-1 М24х350.40Х.ТД4 ДК10-Ш-1.02;2.48;0.0;2.48;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02634-1;0;1;0;0.0;0.0;0.0;2.48;0.0;0.0;0.0
9214;02635;1;2020-05-24;00000013318;Штырь Ш-20-2-55 ГОСТ 18381-80;16.0;0.0;16.0;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
9215;02635;1;2020-05-24;00000006784;Шайба 20 ТД4 ГОСТ 6402-70;0.10504634;0.0;0.10504634;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.10504634;0.0;0.0;0.0
9216;02635;1;2020-05-24;00000009303;Шайба 24 ТД4 ГОСТ 11371-78;0.39958805;0.0;0.39958805;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.39958805
9217;02635;1;2020-05-24;00000011121;Хомут по чертежу Х-1 М20.09Г2С-15.ТД4 Чертёж: ДК10-Х-1.01;10.88;0.0;10.88;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;10.88
9218;02635;1;2020-05-24;00-00002226;Болт М12-6gх40.8.8.ТД4 ГОСТ Р ИСО 4014-2013;0.81428571;0.0;0.81428571;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.81428571;0.0;0.0;0.0
9219;02635;1;2020-05-24;00-00002227;Болт М12-6gх80.8.8.ТД4 ГОСТ Р ИСО 4014-2013;0.1755102;0.0;0.1755102;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.1755102;0.0;0.0;0.0
9220;02635;1;2020-05-24;00-00002228;Болт М20-6gх65.8.8.ТД4 ГОСТ Р ИСО 4014-2013;1.88259526;0.0;1.88259526;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.88259526
9221;02635;1;2020-05-24;00-00002230;Гайка М12-6h.8.ТД4 ГОСТ ISO 4032-2014;0.28979592;0.0;0.28979592;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.28979592;0.0;0.0;0.0
9222;02635;1;2020-05-24;00-00002231;Гайка М20-6h.8.ТД4 ГОСТ ISO 4032-2014;2.94335736;0.0;2.94335736;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;2.94335736
9201;02634;1;2020-05-24;00000009303;Шайба 24 ТД4 ГОСТ 11371-78;0.39958805;0.0;0.39958805;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02634-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.39958805
9223;02635;1;2020-05-24;00-00002233;Шайба 12 ТД4 ГОСТ 11371-78;0.11740474;0.0;0.11740474;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.11740474;0.0;0.0;0.0
9200;02634;1;2020-05-24;00000006784;Шайба 20 ТД4 ГОСТ 6402-70;0.10504634;0.0;0.10504634;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02634-1;0;1;0;0.0;0.0;0.0;0.10504634;0.0;0.0;0.0
9198;02633;1;2020-05-24;00000011122;Шпилька по чертежу Ш-1 М24х350.40Х.ТД4 ДК10-Ш-1.02;2.48;0.0;2.48;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;2.48;0.0;0.0;0.0
9177;02632;1;2020-05-24;00000011121;Хомут по чертежу Х-1 М20.09Г2С-15.ТД4 Чертёж: ДК10-Х-1.01;10.88;0.0;10.88;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Оголовок ОГ.С.325.1.1500.9";К производству;02632-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;10.88
9178;02632;1;2020-05-24;00-00002228;Болт М20-6gх65.8.8.ТД4 ГОСТ Р ИСО 4014-2013;1.88259526;0.0;1.88259526;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Оголовок ОГ.С.325.1.1500.9";К производству;02632-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.88259526
9179;02632;1;2020-05-24;00-00002231;Гайка М20-6h.8.ТД4 ГОСТ ISO 4032-2014;2.94335736;0.0;2.94335736;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Оголовок ОГ.С.325.1.1500.9";К производству;02632-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;2.94335736
9180;02632;1;2020-05-24;00-00002234;Шайба 20 ТД4 ГОСТ 11371-78;0.42430484;0.0;0.42430484;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Оголовок ОГ.С.325.1.1500.9";К производству;02632-1;0;1;0;0.0;0.0;0.0;0.42430484;0.0;0.0;0.0
9181;02632;1;2020-05-24;00-00002239;Болт М24-6gх80.8.8.ТД4 ГОСТ Р ИСО 4014-2013;1.65808445;0.0;1.65808445;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Оголовок ОГ.С.325.1.1500.9";К производству;02632-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.65808445
9182;02632;1;2020-05-24;00-00002240;Гайка М24-6h.8.ТД4 ГОСТ ISO 4032-2014;2.02471679;0.0;2.02471679;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Оголовок ОГ.С.325.1.1500.9";К производству;02632-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;2.02471679
9183;02632;1;2020-05-24;00000011122;Шпилька по чертежу Ш-1 М24х350.40Х.ТД4 ДК10-Ш-1.02;2.48;0.0;2.48;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Оголовок ОГ.С.325.1.1500.9";К производству;02632-1;0;1;0;0.0;0.0;0.0;2.48;0.0;0.0;0.0
9184;02633;1;2020-05-24;00000013318;Штырь Ш-20-2-55 ГОСТ 18381-80;16.0;0.0;16.0;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
9185;02633;1;2020-05-24;00000006784;Шайба 20 ТД4 ГОСТ 6402-70;0.10504634;0.0;0.10504634;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.10504634;0.0;0.0;0.0
9186;02633;1;2020-05-24;00000009303;Шайба 24 ТД4 ГОСТ 11371-78;0.39958805;0.0;0.39958805;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.39958805
9187;02633;1;2020-05-24;00000011121;Хомут по чертежу Х-1 М20.09Г2С-15.ТД4 Чертёж: ДК10-Х-1.01;10.88;0.0;10.88;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;10.88
9188;02633;1;2020-05-24;00-00002226;Болт М12-6gх40.8.8.ТД4 ГОСТ Р ИСО 4014-2013;0.81428571;0.0;0.81428571;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.81428571;0.0;0.0;0.0
9189;02633;1;2020-05-24;00-00002227;Болт М12-6gх80.8.8.ТД4 ГОСТ Р ИСО 4014-2013;0.1755102;0.0;0.1755102;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.1755102;0.0;0.0;0.0
9190;02633;1;2020-05-24;00-00002228;Болт М20-6gх65.8.8.ТД4 ГОСТ Р ИСО 4014-2013;1.88259526;0.0;1.88259526;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.88259526
9191;02633;1;2020-05-24;00-00002230;Гайка М12-6h.8.ТД4 ГОСТ ISO 4032-2014;0.28979592;0.0;0.28979592;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.28979592;0.0;0.0;0.0
9192;02633;1;2020-05-24;00-00002231;Гайка М20-6h.8.ТД4 ГОСТ ISO 4032-2014;2.94335736;0.0;2.94335736;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;2.94335736
9193;02633;1;2020-05-24;00-00002233;Шайба 12 ТД4 ГОСТ 11371-78;0.11740474;0.0;0.11740474;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.11740474;0.0;0.0;0.0
9194;02633;1;2020-05-24;00-00002234;Шайба 20 ТД4 ГОСТ 11371-78;0.42430484;0.0;0.42430484;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.42430484;0.0;0.0;0.0
9195;02633;1;2020-05-24;00-00002236;Шайба 12 ТД4 ГОСТ 6402-70;0.06591143;0.0;0.06591143;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.06591143;0.0;0.0;0.0
9196;02633;1;2020-05-24;00-00002239;Болт М24-6gх80.8.8.ТД4 ГОСТ Р ИСО 4014-2013;1.65808445;0.0;1.65808445;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.65808445
9197;02633;1;2020-05-24;00-00002240;Гайка М24-6h.8.ТД4 ГОСТ ISO 4032-2014;2.02471679;0.0;2.02471679;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02633-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;2.02471679
9199;02634;1;2020-05-24;00000013318;Штырь Ш-20-2-55 ГОСТ 18381-80;16.0;0.0;16.0;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02634-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
9224;02635;1;2020-05-24;00-00002234;Шайба 20 ТД4 ГОСТ 11371-78;0.42430484;0.0;0.42430484;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.42430484;0.0;0.0;0.0
9225;02635;1;2020-05-24;00-00002236;Шайба 12 ТД4 ГОСТ 6402-70;0.06591143;0.0;0.06591143;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.06591143;0.0;0.0;0.0
9226;02635;1;2020-05-24;00-00002239;Болт М24-6gх80.8.8.ТД4 ГОСТ Р ИСО 4014-2013;1.65808445;0.0;1.65808445;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02635-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.65808445
9176;02632;1;2020-05-24;00000009303;Шайба 24 ТД4 ГОСТ 11371-78;0.39958805;0.0;0.39958805;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Оголовок ОГ.С.325.1.1500.9";К производству;02632-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.39958805
9242;02636;1;2020-05-24;00-00002240;Гайка М24-6h.8.ТД4 ГОСТ ISO 4032-2014;2.02471679;0.0;2.02471679;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02636-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;2.02471679
9241;02636;1;2020-05-24;00-00002239;Болт М24-6gх80.8.8.ТД4 ГОСТ Р ИСО 4014-2013;1.65808445;0.0;1.65808445;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02636-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.65808445
9240;02636;1;2020-05-24;00-00002236;Шайба 12 ТД4 ГОСТ 6402-70;0.06591143;0.0;0.06591143;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02636-1;0;1;0;0.0;0.0;0.0;0.06591143;0.0;0.0;0.0
9239;02636;1;2020-05-24;00-00002234;Шайба 20 ТД4 ГОСТ 11371-78;0.42430484;0.0;0.42430484;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02636-1;0;1;0;0.0;0.0;0.0;0.42430484;0.0;0.0;0.0
9238;02636;1;2020-05-24;00-00002233;Шайба 12 ТД4 ГОСТ 11371-78;0.11740474;0.0;0.11740474;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №51 от 30.03.2020;0;0.0;2020-04-29 00:00:00;2.0;"Опора анкерная (концевая) А10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления с р";К производству;02636-1;0;1;0;0.0;0.0;0.0;0.11740474;0.0;0.0;0.0
