Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Документ заказа.Статус;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
5723;0220/3;1;2020-04-23;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;8.23377961;0.0;8.23377961;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;5.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;К производству;0220/3-1;0;1;0;0.0;0.0;0.0;0.0;8.23377961
5722;0220/3;1;2020-04-23;00000000384;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;7.78578785;0.0;7.78578785;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;5.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;К производству;0220/3-1;0;1;0;0.0;0.0;0.0;0.0;7.78578785
5721;0220/3;1;2020-04-23;00000000424;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;45.87244898;0.0;45.87244898;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;5.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;К производству;0220/3-1;0;1;0;0.0;45.87244898;0.0;0.0;0.0
5720;0220/3;1;2020-04-23;00000000201;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;24.92346939;0.0;24.92346939;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;5.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;К производству;0220/3-1;0;1;0;0.0;24.92346939;0.0;0.0;0.0
5719;0220/3;1;2020-04-23;00000001681;Болт М14-6gх55.8.8.Гл ГОСТ 7798-70;9.12244898;0.0;9.12244898;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;5.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;К производству;0220/3-1;0;1;0;0.0;0.0;0.0;0.0;9.12244898
5718;0220/3;1;2020-04-23;00000002617;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;70.59693878;0.0;70.59693878;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;5.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;К производству;0220/3-1;0;1;0;0.0;0.0;0.0;0.0;70.59693878
5725;0220/3;1;2020-04-23;00000007854;Болт М8-6gх35.8.8.Гл ГОСТ 7798-70;12.37244898;0.0;12.37244898;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;5.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;К производству;0220/3-1;0;1;0;0.0;0.0;0.0;0.0;12.37244898
6466;02625;1;2020-04-23;00000006784;Шайба 20 ТД4 ГОСТ 6402-70;0.10504634;0.0;0.10504634;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02625-1;0;1;0;0.0;0.0;0.0;0.0;0.10504634
6487;02626;1;2020-04-23;00-00002233;Шайба 12 ТД4 ГОСТ 11371-78;0.20803296;0.0;0.20803296;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02626-1;0;1;0;0.0;0.20803296;0.0;0.0;0.0
6485;02626;1;2020-04-23;00-00002231;Гайка М20-6h.8.ТД4 ГОСТ ISO 4032-2014;0.58908342;0.0;0.58908342;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02626-1;0;1;0;0.0;0.0;0.0;0.0;0.58908342
6468;02625;1;2020-04-23;00-00002227;Болт М12-6gх80.8.8.ТД4 ГОСТ Р ИСО 4014-2013;0.1755102;0.0;0.1755102;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02625-1;0;1;0;0.0;0.1755102;0.0;0.0;0.0
6469;02625;1;2020-04-23;00-00002228;Болт М20-6gх65.8.8.ТД4 ГОСТ Р ИСО 4014-2013;1.88259526;0.0;1.88259526;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02625-1;0;1;0;0.0;0.0;0.0;0.0;1.88259526
6470;02625;1;2020-04-23;00-00002229;Болт М30-6gх110.8.8.ТД4 ГОСТ Р ИСО 4014-2013;28.14830072;0.0;28.14830072;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02625-1;0;1;0;0.0;28.14830072;0.0;0.0;0.0
6471;02625;1;2020-04-23;00-00002230;Гайка М12-6h.8.ТД4 ГОСТ ISO 4032-2014;0.5122449;0.0;0.5122449;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02625-1;0;1;0;0.0;0.5122449;0.0;0.0;0.0
6472;02625;1;2020-04-23;00-00002231;Гайка М20-6h.8.ТД4 ГОСТ ISO 4032-2014;0.58908342;0.0;0.58908342;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02625-1;0;1;0;0.0;0.0;0.0;0.0;0.58908342
6473;02625;1;2020-04-23;00-00002232;Гайка М30-6h.8.ТД4 ГОСТ ISO 4032-2014;15.98764161;0.0;15.98764161;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02625-1;0;1;0;0.0;0.0;0.0;0.0;15.98764161
6474;02625;1;2020-04-23;00-00002233;Шайба 12 ТД4 ГОСТ 11371-78;0.20803296;0.0;0.20803296;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02625-1;0;1;0;0.0;0.20803296;0.0;0.0;0.0
6486;02626;1;2020-04-23;00-00002232;Гайка М30-6h.8.ТД4 ГОСТ ISO 4032-2014;15.98764161;0.0;15.98764161;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02626-1;0;1;0;0.0;0.0;0.0;0.0;15.98764161
6475;02625;1;2020-04-23;00-00002234;Шайба 20 ТД4 ГОСТ 11371-78;0.14212152;0.0;0.14212152;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02625-1;0;1;0;0.0;0.14212152;0.0;0.0;0.0
6477;02625;1;2020-04-23;00-00002236;Шайба 12 ТД4 ГОСТ 6402-70;0.11534501;0.0;0.11534501;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02625-1;0;1;0;0.0;0.11534501;0.0;0.0;0.0
6478;02626;1;2020-04-23;00000013318;Штырь Ш-20-2-55 ГОСТ 18381-80;10.0;0.0;10.0;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02626-1;0;1;0;0.0;0.0;0.0;0.0;10.0
6480;02626;1;2020-04-23;00-00002226;Болт М12-6gх40.8.8.ТД4 ГОСТ Р ИСО 4014-2013;1.5244898;0.0;1.5244898;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02626-1;0;1;0;0.0;1.5244898;0.0;0.0;0.0
6481;02626;1;2020-04-23;00-00002227;Болт М12-6gх80.8.8.ТД4 ГОСТ Р ИСО 4014-2013;0.1755102;0.0;0.1755102;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02626-1;0;1;0;0.0;0.1755102;0.0;0.0;0.0
6482;02626;1;2020-04-23;00-00002228;Болт М20-6gх65.8.8.ТД4 ГОСТ Р ИСО 4014-2013;1.88259526;0.0;1.88259526;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02626-1;0;1;0;0.0;0.0;0.0;0.0;1.88259526
6483;02626;1;2020-04-23;00-00002229;Болт М30-6gх110.8.8.ТД4 ГОСТ Р ИСО 4014-2013;28.14830072;0.0;28.14830072;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02626-1;0;1;0;0.0;28.14830072;0.0;0.0;0.0
6484;02626;1;2020-04-23;00-00002230;Гайка М12-6h.8.ТД4 ГОСТ ISO 4032-2014;0.5122449;0.0;0.5122449;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02626-1;0;1;0;0.0;0.5122449;0.0;0.0;0.0
6476;02625;1;2020-04-23;00-00002235;Шайба 30 ТД4 ГОСТ 11371-78;3.53450051;0.0;3.53450051;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №ТН-Дружба Уфа от 20.03.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя и";К производству;02625-1;0;1;0;0.0;3.53450051;0.0;0.0;0.0
5741;0220/3;1;2020-04-23;00-00000395;Болт М16-6gх60.8.8.Гл ГОСТ 7798-70;1.32142857;0.0;1.32142857;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;5.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;К производству;0220/3-1;0;1;0;0.0;1.32142857;0.0;0.0;0.0
5733;0220/3;1;2020-04-23;00000000405;Шайба 14 Гл ГОСТ 11371-78;8.34191555;0.0;8.34191555;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;0;0.0;0;5.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя доп. площадками для отдыха;К производству;0220/3-1;0;1;0;0.0;8.34191555;0.0;0.0;0.0
4600;02358;1;2020-04-23;00000003319;Колпачок К-6;291.0;0.0;291.0;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;0.0;0.0;0.0;291.0
3577;921669;3;2020-04-23;00-00003322;Шпилька по чертежу М42х600.40Х.Гл ОЭМЗ.БМ.076.00.00.001;1567.2;0.0;1567.2;0.0;0.0;ГАС ООО;331-ГАС-17 от 13.06.2017, Спецификация №7 от 21.11.2019;0;0.0;2019-11-28 00:00:00;60.0;Балка   БМ1 Проект 4597/3-2-ВЛ-00-АС;К производству;921669-3;0;1;0;0.0;0.0;0.0;0.0;1567.2
4599;02358;1;2020-04-23;00000013318;Штырь Ш-20-2-55 ГОСТ 18381-80;291.0;0.0;291.0;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;0.0;0.0;0.0;291.0
4601;02358;1;2020-04-23;00000010405;Вязка спиральная ВС-70/95.1;291.0;0.0;291.0;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;291.0;0.0;0.0;0.0
4602;02358;1;2020-04-23;00000016864;Птицезащитное устройство ПЗУ-6-10 кВ-line;291.0;0.0;291.0;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;0.0;0.0;0.0;291.0
4603;02358;1;2020-04-23;00000016865;Разрядник РМК-С-20-IV-УХЛ1/021;97.0;0.0;97.0;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;0.0;0.0;0.0;97.0
3576;921669;3;2020-04-23;00-00001091;Гайка М42-6h.8.Гл ГОСТ ISO 4032-2014;598.98;0.0;598.98;0.0;0.0;ГАС ООО;331-ГАС-17 от 13.06.2017, Спецификация №7 от 21.11.2019;0;0.0;2019-11-28 00:00:00;60.0;Балка   БМ1 Проект 4597/3-2-ВЛ-00-АС;К производству;921669-3;0;1;0;0.0;598.98;0.0;0.0;0.0
4604;02358;1;2020-04-23;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;91.30587024;0.0;91.30587024;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;0.0;0.0;0.0;91.30587024
4606;02358;1;2020-04-23;00000000496;Гайка М20-6h.8.Гл ГОСТ 5915-70;28.57054583;0.0;28.57054583;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;0.0;0.0;0.0;28.57054583
4607;02358;1;2020-04-23;00000000495;Гайка М24-6h.8.Гл ГОСТ 5915-70;98.19876416;0.0;98.19876416;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;0.0;0.0;0.0;98.19876416
4608;02358;1;2020-04-23;00000000659;Шайба 20 Гл ГОСТ 11371-78;6.89289392;0.0;6.89289392;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;6.89289392;0.0;0.0;0.0
4609;02358;1;2020-04-23;00000000030;Шайба 20 Гл ГОСТ 6402-70;5.09474768;0.0;5.09474768;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;0.0;0.0;0.0;5.09474768
4610;02358;1;2020-04-23;00000000029;Шайба 24 Гл ГОСТ 11371-78;12.88671473;0.0;12.88671473;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;12.88671473;0.0;0.0;0.0
4611;02358;1;2020-04-23;00-00003275;Изолятор ШП 10-4 УХЛ1;291.0;0.0;291.0;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;0.0;0.0;0.0;291.0
4605;02358;1;2020-04-23;00000007879;Болт М24-6gх90.8.8.Гл ГОСТ 7798-70;174.81977343;0.0;174.81977343;0.0;0.0;Снабкомплектпоставка ООО;б.н.  от 12.02.2020, Спецификация №1 от 12.02.2020;0;0.0;0;97.0;"Комплектная поставка: Опора промежуточная П10ГИ-2М для изолированного провода; Фундамент ФС.3";К производству;02358-1;0;1;0;0.0;174.81977343;0.0;0.0;0.0
6702;02678;1;2020-04-24;00000002425;Шайба 24 ГЦ ГОСТ 6402-70;1.91555098;0.0;1.91555098;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-2Т-ТС Проект: 3.407-119;К производству;02678-1;0;1;0;0.0;0.0;0.0;0.0;1.91555098
6701;02678;1;2020-04-24;00000002418;Шайба 24 ГЦ ГОСТ 11371-78;2.73017508;0.0;2.73017508;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-2Т-ТС Проект: 3.407-119;К производству;02678-1;0;1;0;0.0;2.73017508;0.0;0.0;0.0
6733;02680;1;2020-04-24;00000002418;Шайба 24 ГЦ ГОСТ 11371-78;5.46035015;0.0;5.46035015;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;2.0;Анкерно-угловая опора У35-2Т-ТС Проект: 3.407-119;К производству;02680-1;0;1;0;0.0;5.46035015;0.0;0.0;0.0
6699;02678;1;2020-04-24;00000002421;Шайба 20 ГЦ ГОСТ 11371-78;11.27600412;0.0;11.27600412;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-2Т-ТС Проект: 3.407-119;К производству;02678-1;0;1;0;0.0;11.27600412;0.0;0.0;0.0
6698;02678;1;2020-04-24;00000002423;Шайба 16 ГЦ ГОСТ 6402-70;0.8208033;0.0;0.8208033;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-2Т-ТС Проект: 3.407-119;К производству;02678-1;0;1;0;0.0;0.0;0.0;0.0;0.8208033
6697;02678;1;2020-04-24;00000002419;Шайба 16 ГЦ ГОСТ 11371-78;1.52523172;0.0;1.52523172;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-2Т-ТС Проект: 3.407-119;К производству;02678-1;0;1;0;0.0;0.0;0.0;0.0;1.52523172
6732;02680;1;2020-04-24;00000002424;Шайба 20 ГЦ ГОСТ 6402-70;19.08135942;0.0;19.08135942;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;2.0;Анкерно-угловая опора У35-2Т-ТС Проект: 3.407-119;К производству;02680-1;0;1;0;0.0;0.0;0.0;0.0;19.08135942
6703;02678;1;2020-04-24;00-00004448;Болт М16-6gх45.8.8.ГЦ ГОСТ 7798-70;3.23571429;0.0;3.23571429;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-2Т-ТС Проект: 3.407-119;К производству;02678-1;0;1;0;0.0;0.0;0.0;0.0;3.23571429
6700;02678;1;2020-04-24;00000002424;Шайба 20 ГЦ ГОСТ 6402-70;9.54067971;0.0;9.54067971;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-2Т-ТС Проект: 3.407-119;К производству;02678-1;0;1;0;0.0;0.0;0.0;0.0;9.54067971
6704;02679;1;2020-04-24;00000010172;Болт М16-6gх50.8.8.ГЦ ГОСТ 7798-70;7.41938776;0.0;7.41938776;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-1Т-ТС Проект: 3.407-119;К производству;02679-1;0;1;0;0.0;0.0;0.0;0.0;7.41938776
6711;02679;1;2020-04-24;00000010178;Гайка М16-6h.8.ГЦ ГОСТ 5915-70;3.25437693;0.0;3.25437693;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-1Т-ТС Проект: 3.407-119;К производству;02679-1;0;1;0;0.0;0.0;0.0;0.0;3.25437693
6706;02679;1;2020-04-24;00000003714;Болт М20-6gх200.5.8.ГЦ ГОСТ 7798-70;21.97425335;0.0;21.97425335;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-1Т-ТС Проект: 3.407-119;К производству;02679-1;0;1;0;0.0;0.0;0.0;0.0;21.97425335
6707;02679;1;2020-04-24;00000010174;Болт М20-6gх60.8.8.ГЦ ГОСТ 7798-70;45.15756952;0.0;45.15756952;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-1Т-ТС Проект: 3.407-119;К производству;02679-1;0;1;0;0.0;0.0;0.0;0.0;45.15756952
6708;02679;1;2020-04-24;00000010175;Болт М20-6gх65.8.8.ГЦ ГОСТ 7798-70;57.6292482;0.0;57.6292482;0.0;0.0;АМК Энерго  ООО;21/03-20 от 27.03.2020, Спецификация №1 от 27.03.2020;0;0.0;0;1.0;Анкерно-угловая опора У35-1Т-ТС Проект: 3.407-119;К производству;02679-1;0;1;0;0.0;0.0;0.0;0.0;57.6292482
